id,activity,api,cputime,day,filesize,language,latency,memory,platform,time
7978,download,multicloud,6.71,6/24/16,2480,java,1330,105312,azure,17:05:10
7979,download,multicloud,6.95,6/24/16,2480,java,1427,105040,azure,17:05:14
7980,download,multicloud,6.75,6/24/16,2480,java,1318,102144,azure,17:05:19
7981,download,multicloud,6.78,6/24/16,2480,java,1355,105044,azure,17:05:23
7982,download,multicloud,7.05,6/24/16,2480,java,1389,105288,azure,17:05:27
7983,download,multicloud,6.37,6/24/16,2480,java,1241,105408,azure,17:05:32
7984,download,multicloud,6.77,6/24/16,2480,java,1354,103720,azure,17:05:36
7985,download,multicloud,6.97,6/24/16,2480,java,1553,109984,azure,17:05:40
7986,download,multicloud,6.84,6/24/16,2480,java,1347,103008,azure,17:05:45
7987,download,multicloud,6.84,6/24/16,2480,java,1356,105216,azure,17:05:49
7988,download,multicloud,7.1,6/24/16,2480,java,1429,102088,azure,17:05:53
7989,download,multicloud,6.85,6/24/16,2480,java,1387,104540,azure,17:05:58
7990,download,multicloud,6.52,6/24/16,2480,java,1264,105644,azure,17:06:02
7991,download,multicloud,6.69,6/24/16,2480,java,1328,101776,azure,17:06:06
7992,download,multicloud,7.14,6/24/16,2480,java,1359,104860,azure,17:06:10
7993,download,multicloud,6.53,6/24/16,2480,java,1227,104704,azure,17:06:15
7994,download,multicloud,6.64,6/24/16,2480,java,1362,105304,azure,17:06:19
7995,download,multicloud,6.78,6/24/16,2480,java,1307,105488,azure,17:06:23
7996,download,multicloud,6.57,6/24/16,2480,java,1346,105544,azure,17:06:27
7997,download,multicloud,6.75,6/24/16,2480,java,1511,102164,azure,17:06:32
7998,download,multicloud,6.88,6/24/16,2480,java,1260,101616,azure,17:06:36
7999,download,multicloud,6.89,6/24/16,2480,java,1275,102168,azure,17:06:40
8000,download,multicloud,6.93,6/24/16,2480,java,1323,104848,azure,17:06:44
8001,download,multicloud,7.08,6/24/16,2480,java,1379,105368,azure,17:06:49
8002,download,multicloud,6.48,6/24/16,2480,java,1258,105396,azure,17:06:53
8003,download,multicloud,6.72,6/24/16,2480,java,1356,105256,azure,17:06:57
8004,download,multicloud,6.96,6/24/16,2480,java,1457,104440,azure,17:07:02
8005,download,multicloud,7.16,6/24/16,2480,java,1399,102780,azure,17:07:06
8006,download,multicloud,6.88,6/24/16,2480,java,1331,101708,azure,17:07:11
8007,download,multicloud,6.89,6/24/16,2480,java,1342,104848,azure,17:07:15
8008,download,multicloud,6.37,6/24/16,2480,java,1186,105500,azure,17:07:19
8009,upload,multicloud,0.06,6/24/16,155,python,170.7348824,12476,aws,23:58:46
8010,upload,multicloud,0.05,6/24/16,155,python,169.2099571,12480,aws,23:58:46
8011,upload,multicloud,0.05,6/24/16,155,python,180.5319786,12476,aws,23:58:47
8012,upload,multicloud,0.06,6/24/16,155,python,75.98900795,12472,aws,23:58:47
8013,upload,multicloud,0.05,6/24/16,155,python,120.2070713,12476,aws,23:58:47
8014,upload,multicloud,0.05,6/24/16,155,python,99.18189049,12476,aws,23:58:48
8015,upload,multicloud,0.05,6/24/16,155,python,54.76284027,12476,aws,23:58:48
8016,upload,multicloud,0.06,6/24/16,155,python,131.6559315,12476,aws,23:58:48
8017,upload,multicloud,0.05,6/24/16,155,python,126.5070438,12476,aws,23:58:49
8018,upload,multicloud,0.06,6/24/16,155,python,97.64695168,12476,aws,23:58:49
8019,upload,multicloud,0.05,6/24/16,155,python,144.630909,12472,aws,23:58:49
8020,upload,native,1.78,6/24/16,155,java,472,75056,aws,23:58:49
8021,upload,multicloud,0.05,6/24/16,155,python,119.1380024,12476,aws,23:58:50
8022,upload,multicloud,0.05,6/24/16,155,python,157.5069427,12480,aws,23:58:50
8023,upload,multicloud,0.05,6/24/16,155,python,179.37994,12472,aws,23:58:50
8024,upload,native,1.79,6/24/16,155,java,513,75040,aws,23:58:51
8025,upload,multicloud,0.05,6/24/16,155,python,148.9269733,12476,aws,23:58:51
8026,upload,multicloud,0.05,6/24/16,155,python,286.0300541,12480,aws,23:58:51
8027,upload,multicloud,0.05,6/24/16,155,python,126.6570091,12484,aws,23:58:52
8028,upload,native,1.88,6/24/16,155,java,473,77100,aws,23:58:52
8029,upload,multicloud,0.05,6/24/16,155,python,89.35403824,12484,aws,23:58:52
8030,upload,multicloud,0.06,6/24/16,155,python,125.3349781,12480,aws,23:58:52
8031,upload,multicloud,0.05,6/24/16,155,python,72.93510437,12476,aws,23:58:53
8032,upload,multicloud,0.05,6/24/16,155,python,101.2768745,12472,aws,23:58:53
8033,upload,native,1.79,6/24/16,155,java,519,76084,aws,23:58:53
8034,upload,multicloud,0.06,6/24/16,155,python,96.71401978,12480,aws,23:58:53
8035,upload,multicloud,0.05,6/24/16,155,python,120.2659607,12476,aws,23:58:54
8036,upload,multicloud,0.05,6/24/16,155,python,168.8280106,12472,aws,23:58:54
8037,upload,multicloud,0.05,6/24/16,155,python,103.9738655,12480,aws,23:58:55
8038,upload,native,1.78,6/24/16,155,java,462,72900,aws,23:58:55
8039,upload,multicloud,0.05,6/24/16,155,python,115.3171062,12476,aws,23:58:55
8040,upload,multicloud,0.06,6/24/16,155,python,125.7860661,12480,aws,23:58:55
8041,upload,multicloud,0.05,6/24/16,155,python,147.9511261,12476,aws,23:58:56
8042,upload,native,1.82,6/24/16,155,java,560,75204,aws,23:58:56
8043,upload,multicloud,0.05,6/24/16,155,python,87.97717094,12480,aws,23:58:56
8044,upload,native,0.2,6/24/16,155,python,97.14484215,24980,aws,23:58:56
8045,upload,multicloud,0.05,6/24/16,155,python,159.5790386,12472,aws,23:58:56
8046,upload,multicloud,0.05,6/24/16,155,python,158.9109898,12476,aws,23:58:57
8047,upload,native,0.19,6/24/16,155,python,182.5978756,24976,aws,23:58:57
8048,upload,multicloud,0.05,6/24/16,155,python,161.026001,12480,aws,23:58:57
8049,upload,native,1.84,6/24/16,155,java,520,74788,aws,23:58:57
8050,upload,native,0.19,6/24/16,155,python,127.4631023,24976,aws,23:58:57
8051,upload,multicloud,0.06,6/24/16,155,python,176.3160229,12476,aws,23:58:58
8052,upload,native,0.2,6/24/16,155,python,111.6518974,24984,aws,23:58:58
8053,upload,multicloud,0.05,6/24/16,155,python,93.39690208,12480,aws,23:58:58
8054,upload,native,0.2,6/24/16,155,python,123.3592033,24984,aws,23:58:58
8055,upload,multicloud,0.05,6/24/16,155,python,75.9370327,12472,aws,23:58:58
8056,upload,native,1.85,6/24/16,155,java,407,76036,aws,23:58:59
8057,upload,multicloud,0.05,6/24/16,155,python,107.5110435,12480,aws,23:58:59
8058,upload,native,0.19,6/24/16,155,python,96.65989876,24984,aws,23:58:59
8059,upload,multicloud,0.06,6/24/16,155,python,182.751894,12472,aws,23:58:59
8060,upload,native,0.2,6/24/16,155,python,90.03806114,24976,aws,23:58:59
8061,upload,multicloud,0.05,6/24/16,155,python,118.5970306,12476,aws,23:59:00
8062,upload,native,0.2,6/24/16,155,python,88.48404884,24972,aws,23:59:00
8063,upload,multicloud,0.05,6/24/16,155,python,160.0511074,12472,aws,23:59:00
8064,upload,native,1.82,6/24/16,155,java,498,78056,aws,23:59:00
8065,upload,native,0.19,6/24/16,155,python,117.5470352,24980,aws,23:59:00
8066,upload,multicloud,0.05,6/24/16,155,python,126.0340214,12480,aws,23:59:00
8067,upload,native,0.19,6/24/16,155,python,85.94894409,24984,aws,23:59:01
8068,upload,multicloud,0.05,6/24/16,155,python,160.6590748,12480,aws,23:59:01
8069,upload,native,0.2,6/24/16,155,python,59.86499786,24984,aws,23:59:01
8070,upload,multicloud,0.05,6/24/16,155,python,118.2770729,12476,aws,23:59:01
8071,upload,native,1.9,6/24/16,155,java,514,75132,aws,23:59:01
8072,upload,multicloud,0.05,6/24/16,155,python,142.5111294,12480,aws,23:59:01
8073,upload,native,0.2,6/24/16,155,python,107.2161198,24980,aws,23:59:01
8074,upload,multicloud,0.06,6/24/16,155,python,129.3940544,12476,aws,23:59:02
8075,upload,multicloud,3.41,6/24/16,155,java,1116,203400,aws,23:59:02
8076,upload,native,0.2,6/24/16,155,python,136.4569664,24980,aws,23:59:02
8077,upload,multicloud,0.05,6/24/16,155,python,166.0840511,12476,aws,23:59:02
8078,upload,native,0.2,6/24/16,155,python,70.57094574,24980,aws,23:59:02
8079,upload,multicloud,0.05,6/24/16,155,python,144.9329853,12476,aws,23:59:03
8080,upload,native,1.84,6/24/16,155,java,480,76324,aws,23:59:03
8081,upload,native,0.2,6/24/16,155,python,91.17603302,24976,aws,23:59:03
8082,upload,multicloud,0.05,6/24/16,155,python,119.4989681,12476,aws,23:59:03
8083,upload,native,0.2,6/24/16,155,python,110.5811596,24976,aws,23:59:03
8084,upload,multicloud,0.06,6/24/16,155,python,83.61887932,12476,aws,23:59:03
8085,upload,multicloud,0.05,6/24/16,155,python,102.132082,12472,aws,23:59:04
8086,upload,native,0.2,6/24/16,155,python,83.9779377,24984,aws,23:59:04
8087,upload,native,1.79,6/24/16,155,java,447,74532,aws,23:59:04
8088,upload,multicloud,0.05,6/24/16,155,python,147.3691463,12480,aws,23:59:04
8089,upload,multicloud,3.4,6/24/16,155,java,848,207776,aws,23:59:04
8090,upload,native,0.2,6/24/16,155,python,131.5670013,24976,aws,23:59:04
8091,upload,multicloud,0.05,6/24/16,155,python,157.859087,12484,aws,23:59:04
8092,upload,native,0.19,6/24/16,155,python,120.8329201,24976,aws,23:59:05
8093,upload,multicloud,0.05,6/24/16,155,python,164.3149853,12476,aws,23:59:05
8094,upload,native,0.19,6/24/16,155,python,132.7869892,24976,aws,23:59:05
8095,upload,multicloud,0.05,6/24/16,155,python,103.582859,12480,aws,23:59:05
8096,upload,native,1.88,6/24/16,155,java,483,76776,aws,23:59:05
8097,upload,multicloud,0.05,6/24/16,155,python,96.18806839,12480,aws,23:59:06
8098,upload,native,0.2,6/24/16,155,python,127.0678043,24984,aws,23:59:06
8099,upload,multicloud,0.05,6/24/16,155,python,127.2001266,12476,aws,23:59:06
8100,upload,native,0.2,6/24/16,155,python,96.27890587,24980,aws,23:59:06
8101,upload,multicloud,0.05,6/24/16,155,python,129.5208931,12476,aws,23:59:06
8102,upload,multicloud,3.45,6/24/16,155,java,884,208500,aws,23:59:06
8103,upload,multicloud,0.05,6/24/16,155,python,139.6079063,12476,aws,23:59:07
8104,upload,native,1.83,6/24/16,155,java,499,72944,aws,23:59:07
8105,upload,native,0.2,6/24/16,155,python,268.3148384,24984,aws,23:59:07
8106,upload,multicloud,0.05,6/24/16,155,python,154.6919346,12480,aws,23:59:07
8107,upload,native,0.19,6/24/16,155,python,164.1321182,24984,aws,23:59:07
8108,upload,multicloud,0.05,6/24/16,155,python,89.71881866,12472,aws,23:59:07
8109,upload,native,0.19,6/24/16,155,python,83.58311653,24984,aws,23:59:08
8110,upload,multicloud,0.05,6/24/16,155,python,167.402029,12476,aws,23:59:08
8111,upload,native,1.85,6/24/16,155,java,405,77548,aws,23:59:08
8112,upload,multicloud,0.05,6/24/16,155,python,100.6720066,12480,aws,23:59:08
8113,upload,native,0.19,6/24/16,155,python,212.9609585,24976,aws,23:59:08
8114,upload,multicloud,0.05,6/24/16,155,python,132.8549385,12476,aws,23:59:09
8115,upload,multicloud,3.44,6/24/16,155,java,799,206048,aws,23:59:09
8116,upload,native,0.19,6/24/16,155,python,89.45989609,24976,aws,23:59:09
8117,upload,multicloud,0.05,6/24/16,155,python,87.41807938,12476,aws,23:59:09
8118,upload,native,0.19,6/24/16,155,python,112.2789383,24972,aws,23:59:09
8119,upload,native,1.87,6/24/16,155,java,489,75488,aws,23:59:09
8120,upload,multicloud,0.05,6/24/16,155,python,197.7219582,12472,aws,23:59:09
8121,upload,multicloud,0.05,6/24/16,155,python,177.1278381,12472,aws,23:59:10
8122,upload,native,0.19,6/24/16,155,python,154.9479961,24972,aws,23:59:10
8123,upload,multicloud,0.05,6/24/16,155,python,137.9160881,12484,aws,23:59:10
8124,upload,native,0.19,6/24/16,155,python,134.4940662,24976,aws,23:59:10
8125,upload,multicloud,0.05,6/24/16,155,python,53.92718315,12476,aws,23:59:10
8126,upload,native,1.86,6/24/16,155,java,473,77048,aws,23:59:11
8127,upload,native,0.2,6/24/16,155,python,110.9881401,24984,aws,23:59:11
8128,upload,multicloud,0.05,6/24/16,155,python,137.8171444,12472,aws,23:59:11
8129,upload,multicloud,3.51,6/24/16,155,java,884,213872,aws,23:59:11
8130,upload,native,0.2,6/24/16,155,python,106.2610149,24984,aws,23:59:11
8131,upload,multicloud,0.05,6/24/16,155,python,155.4849148,12480,aws,23:59:11
8132,upload,multicloud,0.06,6/24/16,155,python,63.86899948,12480,aws,23:59:11
8133,upload,native,0.2,6/24/16,155,python,79.64801788,24976,aws,23:59:12
8134,upload,multicloud,0.06,6/24/16,155,python,117.4018383,12476,aws,23:59:12
8135,upload,native,1.81,6/24/16,155,java,397,73996,aws,23:59:12
8136,upload,native,0.19,6/24/16,155,python,199.4919777,24984,aws,23:59:12
8137,upload,multicloud,0.05,6/24/16,155,python,185.5788231,12476,aws,23:59:12
8138,upload,multicloud,0.05,6/24/16,155,python,87.52679825,12476,aws,23:59:13
8139,upload,native,0.19,6/24/16,155,python,163.4280682,24980,aws,23:59:13
8140,upload,multicloud,0.05,6/24/16,155,python,110.4960442,12480,aws,23:59:13
8141,upload,native,0.2,6/24/16,155,python,112.9250526,24976,aws,23:59:13
8142,upload,native,1.82,6/24/16,155,java,489,74732,aws,23:59:13
8143,upload,multicloud,3.53,6/24/16,155,java,856,216304,aws,23:59:13
8144,upload,multicloud,0.06,6/24/16,155,python,126.1260509,12480,aws,23:59:13
8145,upload,native,0.19,6/24/16,155,python,186.3012314,24972,aws,23:59:14
8146,upload,multicloud,0.05,6/24/16,155,python,210.1159096,12480,aws,23:59:14
8147,upload,multicloud,0.05,6/24/16,155,python,120.1660633,12484,aws,23:59:14
8148,upload,native,0.2,6/24/16,155,python,139.9250031,24984,aws,23:59:14
8149,upload,native,1.83,6/24/16,155,java,413,72964,aws,23:59:14
8150,upload,multicloud,0.05,6/24/16,155,python,126.3968945,12476,aws,23:59:14
8151,upload,native,0.2,6/24/16,155,python,133.8751316,24976,aws,23:59:15
8152,upload,multicloud,0.05,6/24/16,155,python,306.6751957,12476,aws,23:59:15
8153,upload,native,0.19,6/24/16,155,python,114.4649982,24980,aws,23:59:15
8154,upload,multicloud,0.05,6/24/16,155,python,145.3309059,12480,aws,23:59:15
8155,upload,multicloud,3.47,6/24/16,155,java,865,208600,aws,23:59:15
8156,upload,native,0.19,6/24/16,155,python,220.1309204,24976,aws,23:59:16
8157,upload,native,1.85,6/24/16,155,java,459,76020,aws,23:59:16
8158,upload,multicloud,0.06,6/24/16,155,python,150.0999928,12480,aws,23:59:16
8159,upload,native,0.2,6/24/16,155,python,87.39995956,24984,aws,23:59:16
8160,upload,multicloud,0.05,6/24/16,155,python,153.3651352,12472,aws,23:59:16
8161,upload,multicloud,0.06,6/24/16,155,python,134.0820789,12484,aws,23:59:17
8162,upload,native,0.19,6/24/16,155,python,141.9079304,24984,aws,23:59:17
8163,upload,multicloud,0.05,6/24/16,155,python,109.0390682,12476,aws,23:59:17
8164,upload,native,1.87,6/24/16,155,java,518,78200,aws,23:59:17
8165,upload,native,0.2,6/24/16,155,python,162.3179913,24976,aws,23:59:17
8166,upload,multicloud,0.05,6/24/16,155,python,151.3152123,12476,aws,23:59:17
8167,upload,multicloud,3.32,6/24/16,155,java,829,209872,aws,23:59:18
8168,upload,native,0.19,6/24/16,155,python,164.6139622,24972,aws,23:59:18
8169,upload,multicloud,0.05,6/24/16,155,python,163.6490822,12472,aws,23:59:18
8170,upload,multicloud,0.05,6/24/16,155,python,137.7189159,12476,aws,23:59:18
8171,upload,native,0.19,6/24/16,155,python,92.67807007,24976,aws,23:59:18
8172,upload,native,1.85,6/24/16,155,java,454,74924,aws,23:59:18
8173,upload,multicloud,0.05,6/24/16,155,python,98.03199768,12476,aws,23:59:18
8174,upload,native,0.2,6/24/16,155,python,167.6769257,24976,aws,23:59:19
8175,upload,multicloud,0.05,6/24/16,155,python,178.3459187,12476,aws,23:59:19
8176,upload,native,0.19,6/24/16,155,python,173.0420589,24984,aws,23:59:19
8177,upload,multicloud,0.05,6/24/16,155,python,186.9320869,12476,aws,23:59:19
8178,upload,multicloud,0.06,6/24/16,155,python,141.3559914,12480,aws,23:59:20
8179,upload,native,0.19,6/24/16,155,python,120.2979088,24984,aws,23:59:20
8180,upload,native,1.85,6/24/16,155,java,458,79684,aws,23:59:20
8181,upload,multicloud,0.05,6/24/16,155,python,122.2028732,12476,aws,23:59:20
8182,upload,multicloud,3.54,6/24/16,155,java,931,209144,aws,23:59:20
8183,upload,multicloud,0.05,6/24/16,155,python,74.46885109,12480,aws,23:59:20
8184,upload,native,0.2,6/24/16,155,python,293.8830853,24976,aws,23:59:20
8185,upload,multicloud,0.05,6/24/16,155,python,98.94919395,12476,aws,23:59:21
8186,upload,native,0.19,6/24/16,155,python,79.67114449,24976,aws,23:59:21
8187,upload,multicloud,0.05,6/24/16,155,python,99.30109978,12476,aws,23:59:21
8188,upload,native,1.87,6/24/16,155,java,500,77212,aws,23:59:21
8189,upload,native,0.19,6/24/16,155,python,176.3839722,24976,aws,23:59:21
8190,upload,multicloud,0.05,6/24/16,155,python,152.941227,12476,aws,23:59:21
8191,upload,multicloud,0.06,6/24/16,155,python,67.704916,12472,aws,23:59:22
8192,upload,native,0.2,6/24/16,155,python,130.1999092,24976,aws,23:59:22
8193,upload,multicloud,0.05,6/24/16,155,python,104.8560143,12480,aws,23:59:22
8194,upload,multicloud,3.5,6/24/16,155,java,842,214916,aws,23:59:22
8195,upload,native,1.78,6/24/16,155,java,427,74768,aws,23:59:22
8196,upload,multicloud,0.05,6/24/16,155,python,119.8861599,12476,aws,23:59:22
8197,upload,native,0.19,6/24/16,155,python,307.8479767,24980,aws,23:59:23
8198,upload,multicloud,0.06,6/24/16,155,python,97.32508659,12480,aws,23:59:23
8199,upload,native,0.2,6/24/16,155,python,181.4711094,24976,aws,23:59:23
8200,upload,native,0.2,6/24/16,155,python,138.5588646,24980,aws,23:59:24
8201,upload,native,1.83,6/24/16,155,java,448,74260,aws,23:59:24
8202,upload,native,0.19,6/24/16,155,python,145.1020241,24976,aws,23:59:24
8203,upload,native,0.2,6/24/16,155,python,126.9800663,24976,aws,23:59:25
8204,upload,multicloud,3.44,6/24/16,155,java,827,206936,aws,23:59:25
8205,upload,native,1.78,6/24/16,155,java,454,72892,aws,23:59:25
8206,upload,native,0.2,6/24/16,155,python,185.6729984,24976,aws,23:59:25
8207,upload,native,0.19,6/24/16,155,python,115.0479317,24980,aws,23:59:26
8208,upload,native,0.2,6/24/16,155,python,121.2570667,24980,aws,23:59:26
8209,upload,native,1.8,6/24/16,155,java,473,72796,aws,23:59:26
8210,upload,native,0.2,6/24/16,155,python,85.01696587,24976,aws,23:59:26
8211,upload,multicloud,3.49,6/24/16,155,java,939,211884,aws,23:59:27
8212,upload,native,0.19,6/24/16,155,python,119.0359592,24984,aws,23:59:27
8213,upload,native,1.83,6/24/16,155,java,441,74516,aws,23:59:28
8214,upload,native,0.2,6/24/16,155,python,212.2139931,24984,aws,23:59:28
8215,upload,native,0.19,6/24/16,155,python,139.7840977,24980,aws,23:59:28
8216,upload,native,0.2,6/24/16,155,python,112.8458977,24976,aws,23:59:29
8217,upload,native,1.84,6/24/16,155,java,533,77840,aws,23:59:29
8218,upload,native,0.19,6/24/16,155,python,157.10783,24976,aws,23:59:29
8219,upload,multicloud,3.43,6/24/16,155,java,860,208720,aws,23:59:29
8220,upload,native,0.19,6/24/16,155,python,113.9481068,24976,aws,23:59:30
8221,upload,native,0.19,6/24/16,155,python,167.1938896,24976,aws,23:59:30
8222,upload,native,1.86,6/24/16,155,java,462,75452,aws,23:59:30
8223,upload,native,0.19,6/24/16,155,python,123.5940456,24980,aws,23:59:31
8224,upload,native,0.2,6/24/16,155,python,89.63894844,24972,aws,23:59:31
8225,upload,native,0.2,6/24/16,155,python,242.1228886,24984,aws,23:59:32
8226,upload,native,1.87,6/24/16,155,java,499,74756,aws,23:59:32
8227,upload,multicloud,3.5,6/24/16,155,java,981,212836,aws,23:59:32
8228,upload,native,0.19,6/24/16,155,python,207.7491283,24988,aws,23:59:32
